kab_code,balita,lansia,pertanian,merokok,no_access_food,hunian_tak_layak,persen_desa_laut,persen_kel_sungai,persen_disabilitas
3373,6.677181913774974,6.887486855941114,2.6288117770767614,17.718191377497373,5.663716814159292,0.17699115044247787,0,0.03,0.39
3374,6.827309236947792,5.909351692484223,1.4056224899598393,17.728055077452666,6.15234375,0,7.91,0.79,0.1
3375,7.155025553662692,5.281090289608177,1.3202725724020443,19.293015332197612,5.4961832061068705,0,22.22,0.1,0.16
3376,8.30999066293184,6.162464985994398,3.081232492997199,19.607843137254903,7.357859531772575,0,14.81,0.54,0.57
3401,7.041699449252557,12.627852084972464,20.338316286388668,18.88276947285602,3.1029619181946404,0.5641748942172075,11.36,0.01,0.88
3402,6.328233657858136,8.066759388038943,7.3018080667593885,19.645340751043115,4.846335697399527,0,6.67,0.08,0.33
3403,5.553651011312993,13.301336990058276,32.29345217689407,22.21460404525197,6.393244873341375,0.241254523522316,12.5,0.09,0.7
3404,5.894590846047157,8.252427184466018,8.148404993065187,18.828016643550622,4.157782515991471,0.1066098081023454,0,0.16,0.44
3471,5.531914893617021,8.368794326241135,1.276595744680851,15.36643026004728,4.986149584487535,0,0,1.93,0.4
3501,5.61622464898596,12.051482059282373,35.37441497659906,21.56786271450858,3.204272363150868,3.204272363150868,14.62,0.17,0.68
3502,5.793006004945248,10.596962204168138,28.717767573295657,24.51430589897563,6.506024096385541,1.0843373493975903,0,0.33,0.58
3503,5.5514157973174365,10.581222056631892,29.284649776453055,23.5096870342772,3.2569360675512664,2.2919179734620028,8.28,0.08,0.67
3504,6.252147028512539,8.51940913775335,21.298522844383378,21.676399862590177,2.3255813953488373,0.813953488372093,3.69,0.04,0.42
3505,6.527501656726309,9.410205434062291,26.010603048376407,22.829688535453943,7.260726072607261,0.44004400440044,4.44,0.1,0.42
3506,6.7745474492594635,7.953922106417993,20.817334064728467,22.76467361492046,5.101058710298364,0.192492781520693,0,0.14,0.44
3507,6.893995552260934,8.080059303187547,18.977020014825797,24.511984185816655,5.227077977720651,0.6855184233076265,4.62,0.38,0.28
3508,7.309184993531693,8.990944372574386,24.80595084087969,26.940491591203106,2.2988505747126435,0.45977011494252873,6.83,0.13,0.31
3509,8.678304239401497,7.306733167082294,19.72568578553616,23.91521197007481,7.68595041322314,1.4049586776859504,4.44,0.44,0.27
3510,6.381118881118882,9.207459207459207,22.6981351981352,24.883449883449885,7.728119180633147,0.8379888268156425,19.35,0.23,0.3
3511,7.3764258555133075,9.163498098859316,24.182509505703425,26.653992395437264,11.407766990291265,2.3058252427184467,0,0.26,0.4
3512,6.202174788562223,9.061619009262987,25.614176399516715,25.654450261780102,5,2.2093023255813957,25.74,0.14,0.38
3513,7.761845386533666,7.450124688279301,23.285536159601,26.74563591022444,5.604395604395605,3.4065934065934065,11.52,0.55,0.4
3514,7.891801450083659,5.995538204127161,16.090351366424986,24.093697713329615,5.684007707129094,0.674373795761079,5.21,0.28,0.33
3515,6.585879873551106,4.689146469968388,2.9504741833508956,18.28240252897787,3.828197945845005,0,2.59,0.43,0.2
3516,7.204803202134756,6.170780520346899,14.142761841227486,20.74716477651768,2.4165707710011506,0,0,0.2,0.33
3517,6.824644549763034,6.60347551342812,12.954186413902056,22.464454976303315,8.131868131868131,0.8791208791208791,0,0.09,0.55
3518,5.999302406696896,8.371119637251482,20.788280432507847,22.950819672131143,8.953488372093023,0.3488372093023256,0,0.21,0.35
3519,6.515906477577616,9.735530854733614,24.300498275201228,22.345726331927946,5.683192261185006,1.0882708585247884,0,0,0.46
3520,6.094482509917057,11.46772448611612,26.866209880995314,20.302921024161556,1.2836970474967906,0.1283697047496791,0,0,0.46
3521,5.330243337195828,12.437234453456933,30.475086906141364,21.823097721127848,3.38785046728972,1.2850467289719627,0,0.22,0.35
3522,5.575757575757575,8.878787878787879,30,25.454545454545453,3.549060542797494,0.6263048016701461,0,2.47,0.38
3523,6.622516556291391,7.316304005045728,24.03027436140019,22.264269946389152,2.9670329670329667,1.208791208791209,12.2,1.35,0.4
3524,7.078547035082272,8.196212356411053,24.96119217634275,22.2601676497982,2.6460859977949283,0.5512679162072767,3.38,1.08,0.42
3525,7.523606457508376,5.086810843740481,11.483399329881204,20.8650624428876,4.30939226519337,0.44198895027624313,12.64,0.57,0.28
3526,6.758530183727034,6.92257217847769,30.544619422572183,26.18110236220472,8.760951188986233,2.753441802252816,22.06,0.19,0.35
3527,8.674463937621832,6.49772579597141,38.79142300194932,24.69135802469136,3.734939759036145,4.216867469879518,18.82,0.09,0.48
3528,9.171131421367791,6.996533249290891,36.21178695241097,22.0926567916798,12.08133971291866,6.100478468899522,14.29,0.17,0.41
3529,5.707015630679753,8.433296982915303,37.29552889858233,30.243547800799707,4.653802497162316,0.9080590238365494,46.11,0.09,0.6
3571,6.754966887417218,7.240618101545253,1.7660044150110374,17.48344370860927,10.94224924012158,0,0,0.23,0.24
3572,6.330472103004292,7.4034334763948495,4.130901287553647,17.75751072961373,3.2846715328467155,0,0,0.44,0.45
3573,6.770045385779122,6.883509833585477,1.13464447806354,19.28895612708018,8.28258221680877,0,0,1.68,0.14
3574,7.961783439490445,5.232029117379435,4.913557779799818,19.881710646041856,4.426229508196721,0.32786885245901637,17.24,0.31,0.34
3575,8.264462809917356,5.007292173067574,1.9931939718035976,17.11229946524064,7.017543859649122,0,20.59,0,0.26
3576,7.212581344902386,6.724511930585683,0.596529284164859,16.214750542299345,8.226691042047532,0,0,0.54,0.41
3577,5.959915611814346,9.38818565400844,1.2658227848101269,18.24894514767933,3.1746031746031744,0,0,0.13,0.2
3578,6.7426400759734095,6.362773029439696,0.4748338081671415,17.640075973409306,6.610878661087866,0.08368200836820083,12.34,0.42,0.15
3579,7.287644787644789,6.8050193050193055,15.781853281853284,21.718146718146716,1.0362694300518134,0,0,0.49,0.16
3601,9.107196177963573,4.8671245147805315,20.931621379516272,28.81457151388474,17.60797342192691,6.976744186046512,10.91,2.49,0.4
3602,8.315565031982942,3.807493146512337,23.2713981114834,27.353030764544624,15.401540154015404,5.83058305830583,6.67,3.49,0.41
3603,8.746095493083445,2.989736724676483,3.5698348951361,22.93618920124944,7.0446735395189,0.7731958762886598,8.03,0.75,0.13
3604,9.48298955263863,3.991427806054112,9.081167961425129,28.716849718724884,10.619469026548671,1.2168141592920354,11.35,1.82,0.26
3671,7.814178302900107,3.22234156820623,0.6981740064446832,21.052631578947366,5.932203389830509,0.09416195856873824,0,0.39,0.09
3672,9.24,2.72,1.24,19.64,5.709876543209877,0,27.91,1.83,0.16
3673,10.744336569579287,2.3624595469255665,3.4951456310679614,24.142394822006473,13.35149863760218,0.544959128065395,2.99,0.34,0.18
3674,6.877494626957323,3.7150752225974824,0.6140620202640467,16.917408658274486,1.8640350877192984,0,0,0.13,0.05
5101,6.915132465199821,7.858105074090706,16.56937584193983,19.757521329142342,0.32258064516129037,0.32258064516129037,47.06,0.08,0.51
5102,6.283470189218137,11.138878971795789,17.458050696179935,16.88682613352374,5.890804597701149,0.14367816091954022,9.02,0.03,0.63
5103,7.202400800266755,7.335778592864288,6.0353451150383455,13.00433477825942,10.29810298102981,0,27.42,0.2,0.53
5104,6.926546391752578,7.377577319587629,8.98840206185567,12.596649484536082,8.645533141210375,0,12.86,0,0.48
5105,6.161347517730496,10.106382978723405,16.48936170212766,13.342198581560282,3.8062283737024223,0,42.37,0.1,0.62
5106,7.344871253693543,7.682566483748418,32.41874208526805,13.845504432249896,3.114754098360656,0.32786885245901637,0,0.01,0.54
5107,7.557706626954579,9.530900967982127,25.577066269545796,12.285927029039463,4.929577464788733,0.5633802816901409,33.33,0.69,0.51
5108,8.388675288360714,7.969241523942677,20.44739601537924,17.231737154840964,10.152284263959393,0.5076142131979695,35.14,0.73,0.59
5171,7.679521276595745,4.288563829787234,0.6981382978723404,14.261968085106384,3.567318757192175,0,23.26,0.25,0.16
5201,10.053110773899848,4.21092564491654,15.022761760242792,25.379362670713203,22.40506329113924,2.5316455696202533,14.75,0.04,0.34
5202,10.689779703864213,4.586493318887685,25.713253882267967,24.918743228602384,19.651162790697676,1.744186046511628,7.91,0.05,0.32
5203,10.526315789473683,5.3630912724850095,21.419053964023984,22.651565622918053,15.714285714285714,1.098901098901099,17.32,1.05,0.4
5204,9.09839440098806,5.599011939069576,28.530259365994237,24.331000411692056,11.789772727272728,0.5681818181818182,43.98,0.39,0.47
5205,10.496267018006147,3.9964866051822576,25.3842775581906,23.539745278875714,22.940226171243943,0.6462035541195477,35.8,0.25,0.49
5206,9.557945041816009,6.013540422142572,34.01035444046197,24.093986459577856,26.32331902718169,0.28612303290414876,33.85,0.14,0.72
5207,8.944281524926687,4.9853372434017595,19.64809384164223,20.185728250244377,11.882998171846436,0.18281535648994515,33.85,0,0.59
5208,10.531803962460897,3.70177267987487,26.120959332638165,26.22523461939521,21.724137931034484,6.551724137931035,66.67,0,0.23
5271,8.456659619450317,4.439746300211416,2.3255813953488373,18.85835095137421,11.671469740634004,0,14,0.11,0.23
5272,9.701126898579128,4.360607545320921,7.496325330720236,20.137187653111223,31.305903398926656,0.17889087656529518,14.63,1.46,0.36
5301,10.413589364844904,4.025110782865584,27.363367799113735,19.350073855243725,24.635036496350367,19.525547445255473,18.92,0.7,0.69
5302,9.556574923547402,5.045871559633027,31.84250764525994,24.350152905198776,42.857142857142854,14.462081128747794,32.05,0.79,0.6
5303,10.409072498987443,5.34629404617254,28.473066018631027,15.836371000405022,46.05263157894737,28.124999999999993,37.29,0.95,0.77
5304,9.257142857142856,6.476190476190475,32.304761904761904,13.714285714285715,10.087719298245611,50.43859649122807,8.99,1.35,0.7
5305,11.139028475711893,5.569514237855946,25.25125628140704,19.179229480737018,41.058394160583944,23.175182481751825,4.66,0.69,1.05
5306,9.76965845909452,5.401111993645751,22.239872915011915,18.665607625099284,31.92239858906526,16.93121693121693,6.17,2.23,0.61
5307,10.526315789473683,5.093378607809846,28.43803056027165,21.010186757215617,14.022140221402216,8.302583025830259,64,0.55,0.92
5308,8.782816229116946,7.3031026252983295,25.011933174224342,19.952267303102627,19.245283018867923,8.30188679245283,68.87,0.04,1.01
5309,8.046940486169321,8.633696563285834,26.94886839899413,19.907795473595975,38.44827586206897,6.551724137931035,64,0.13,1.02
5310,8.950276243093922,7.108655616942909,21.694290976058937,22.357274401473298,54.13290113452188,15.559157212317668,45.62,0.57,1.03
5311,8.1437125748503,7.54491017964072,29.780439121756487,18.922155688622755,17.894736842105264,7.894736842105263,25.54,0.87,0.78
5312,8.871627146361407,5.723630417007359,24.856909239574815,19.133278822567455,24.45255474452555,7.846715328467152,20.53,1.04,0.82
5313,9.792500910083728,4.2591918456497995,28.576629049872583,21.405169275573353,37.802907915993536,7.754442649434572,14.04,0.57,0.99
5314,10.69723018147087,6.972301814708691,26.313276026743075,15.377268385864376,42.99065420560748,5.046728971962616,63.03,0.73,0.75
5315,10.017497812773405,4.549431321084866,36.13298337707786,21.041119860017496,28.545454545454547,5.454545454545454,16.57,0.64,0.88
5316,10.75187969924812,5.714285714285714,30.18796992481203,22.406015037593985,42.67161410018553,25.04638218923933,23.08,2.41,1.08
5317,11.54938466393184,3.376459450930893,33.733038813505836,16.408961817608077,43.40949033391916,33.91915641476274,17.14,0.4,0.51
5318,7.327102803738317,7.102803738317758,27.476635514018692,17.86915887850467,18.46435100548446,7.129798903107861,24.78,0.39,0.84
5319,10.42009884678748,4.406919275123558,41.47446457990115,21.33443163097199,29.09090909090909,20.909090909090907,11.93,0.45,0.89
5320,10.868616324749016,6.1108686163247485,26.669576604103018,14.578786556089044,16.6044776119403,42.53731343283582,55.56,0,0.76
5321,9.185441941074524,7.755632582322357,30.329289428076255,19.064124783362217,45.18518518518518,23.51851851851852,21.26,1.45,1.03
5371,7.958762886597938,3.6701030927835054,3.0927835051546397,14.391752577319588,5.701078582434515,2.773497688751926,29.41,1.41,0.2
6101,8.796466691203534,5.042326094957674,30.43798306956202,16.010305483989697,12.893982808022924,0.8595988538681949,17.62,3.48,0.49
6102,7.793384685092887,3.4888989578613505,24.376982328953332,22.972360670593567,11.816578483245149,3.3509700176366843,8.06,3.37,0.52
6103,9.06515580736544,4.815864022662889,36.7462565762849,23.229461756373937,19.56882255389718,7.462686567164178,0,4.56,0.64
6104,9.46938775510204,4.73469387755102,16.93877551020408,19.142857142857142,17.049180327868854,1.3114754098360657,43.28,1.08,0.4
6105,8.600871977804202,3.884264764169639,33.29369797859691,21.87871581450654,10.30478955007257,3.773584905660378,0,7.09,0.67
6106,7.075277663512958,3.331962155491567,25.339366515837103,22.7889757301522,6.1946902654867255,4.424778761061947,11.07,5.24,0.47
6107,7.633587786259542,3.495379670550421,39.29288871032543,22.177581357975093,20.869565217391305,11.73913043478261,0,2.2,0.68
6108,6.916817359855335,3.390596745027125,33.408679927667265,21.428571428571427,8.992805755395683,1.618705035971223,0,8.62,0.89
6109,8.65525672371638,3.9119804400977993,44.3520782396088,20.342298288508555,12.788632326820604,12.433392539964476,0,2.64,0.9
6110,8.556652562294312,3.8551951104842503,28.819934179595673,24.917724494593323,19.12280701754386,7.719298245614035,0,5.98,1.02
6111,8.635097493036211,4.224698235840297,25.67316620241411,21.81987000928505,15.122873345935728,1.1342155009451795,46.51,1.85,0.47
6112,9.3123209169054455,4.2621776504298,21.23925501432665,22.277936962750715,14.222873900293251,0.8797653958944283,21.14,4.29,0.22
6171,7.379310344827586,5.344827586206897,1.7241379310344829,15.413793103448276,5.616438356164384,0.273972602739726,0,1.44,0.17
6172,9.76627712854758,5.091819699499165,9.68280467445743,17.90484140233723,11.75438596491228,1.4035087719298245,38.46,0.35,0.11
6201,9.176029962546815,4.02621722846442,19.382022471910112,22.5187265917603,6.188925081433225,0.8143322475570033,10.64,2.13,0.24
6202,9.790508764429244,2.907225309961522,17.999144933732364,21.88969645147499,10.2803738317757,0.46728971962616817,3.24,10.79,0.35
6203,8.726003490401395,3.4467713787085517,21.858638743455497,18.848167539267013,4.651162790697675,3.4108527131782944,1.72,17.18,0.4
6204,7.7974683544303796,3.2911392405063293,21.620253164556964,19.39240506329114,11.194029850746269,5.410447761194029,0,8.76,0.45
6205,8.240297713981924,3.455608718766613,24.189261031366293,20.627325890483785,4.49438202247191,8.426966292134832,0,12.58,0.5
6206,8.953553441522104,2.0705092333519866,29.043088975937327,24.00671516508114,3.52504638218924,0.3710575139146568,25,6.23,0.41
6207,9.706045479755964,3.438713255684969,29.561841375485304,22.573488630061007,7.5046904315197,4.50281425891182,0,2.81,0.54
6208,9.11074740861975,1.9639934533551555,33.93344244408074,23.731587561374795,2.777777777777778,2.037037037037037,4,4.46,0.33
6209,7.95,4.05,11.9,21.250000000000004,6.964285714285714,1.9642857142857144,4.35,11.18,0.58
6210,7.723785166240408,4.654731457800511,23.580562659846542,21.790281329923275,3.832116788321168,1.824817518248175,6.06,15.94,0.61
6211,10.613993336506429,3.5697287006187532,10.804378867206092,25.13089005235602,13.232514177693764,4.536862003780719,0,10.37,0.61
6212,7.817418677859392,3.4627492130115423,31.532004197271775,18.100734522560337,4.029304029304029,2.380952380952381,0,6.12,0.56
6213,8.710801393728223,2.687904430064709,16.42608262817322,22.448979591836736,9.883720930232558,2.5193798449612403,0,9.92,0.83
6271,7.98299480396788,2.3618327822390173,2.69248937175248,14.359943316013227,7.312925170068027,0,0,3.54,0.2
6301,8.40035746201966,4.1554959785522785,24.441465594280608,19.3923145665773,1.6666666666666667,1.8181818181818183,14.07,2.48,0.41
6302,8.454810495626823,3.3735943356934612,22.490628904623073,20.15826738858809,8.153846153846153,3.0769230769230766,57.43,2.72,0.39
6303,8.64100549882168,3.5742340926944225,18.931657501963866,19.010212097407695,6.451612903225805,2.553763440860215,0,9.01,0.4
6304,7.835325365205843,3.187250996015936,26.42762284196547,17.352810978308987,13.496932515337424,5.828220858895705,1,12.77,0.39
6305,8.244111349036402,3.961456102783726,24.571734475374733,19.05781584582441,2.9982363315696645,2.1164021164021163,0,11.2,0.43
6306,8.527131782945736,4.408914728682171,21.124031007751935,18.071705426356587,2.7463651050080773,1.1308562197092082,0,9.64,0.43
6307,6.937799043062201,6.220095693779904,29.521531100478462,18.277511961722485,11.702127659574469,2.2796352583586628,0,2.84,0.46
6308,7.8206962327134,3.290414878397711,9.060562708631378,14.210777300906058,8.981001727115716,1.0362694300518134,0,15.48,0.54
6309,8.600182982616651,3.110704483074108,26.34949679780421,16.74290942360476,4.032258064516129,0.8064516129032258,0,6.08,0.54
6310,9.138381201044384,3.2201914708442123,19.19060052219321,20.713664055700608,8.841463414634147,0.6097560975609756,18.79,5.83,0.29
6311,8.130530973451327,3.263274336283186,35.45353982300885,17.035398230088497,5.88235294117647,1.2867647058823528,0,3.33,0.58
6371,7.353519465198585,4.561541486433347,0.7078254030672434,16.633896972080223,2.4657534246575343,0,0,4.59,0.18
6372,9.48905109489051,2.2940563086548487,2.763295099061523,16.736183524504693,8.928571428571429,0,0,0.31,0.1
6401,9.503135552339604,2.942595272551857,18.95803183791606,17.221418234442837,7.014388489208634,2.158273381294964,13.19,4.08,0.39
6402,8.815575987020011,4.2725797728501895,17.631151974040023,19.469983775013517,11.45631067961165,0.9708737864077668,0,2.67,0.77
6403,8.536585365853659,3.6585365853658542,14.024390243902438,19.51219512195122,9.38375350140056,1.1204481792717087,9.28,7.85,0.3
6404,9.778357235984354,1.9991308126901344,15.42807475010865,17.77488048674489,8.210180623973727,1.9704433497536944,23.4,9,0.27
6405,9.782082324455205,2.518159806295399,13.849878934624698,18.159806295399516,11.41804788213628,1.1049723756906076,28.18,4.96,0.29
6409,9.108159392789371,4.601518026565465,17.836812144212523,18.168880455407972,5.86080586080586,0.3663003663003663,42.59,1.02,0.3
6411,7.1065989847715745,4.9238578680203045,30.456852791878177,27.614213197969544,8.842105263157894,1.263157894736842,0,2.46,0.77
6471,8.297623685235683,3.817686014803272,2.2204908453447603,14.842228282041296,3.2352941176470593,0,50,0.08,0.11
6472,8.197855413351782,3.251470079557247,2.5596679349705984,14.49325492909028,5.158730158730158,0.26455026455026454,0,4.66,0.08
6474,9.59852330410706,1.753576372865713,3.461005999077065,14.028610982925704,2.727272727272727,0,73.33,0.95,0.1
6501,9.841129744042366,3.22153574580759,20.30008826125331,18.932038834951456,8.270676691729323,7.518796992481203,0,0.2,0.69
6502,7.720930232558139,4.232558139534884,17.25581395348837,19.72093023255814,11.401869158878505,0.5607476635514018,16.05,3.19,0.34
6503,10.141509433962264,2.358490566037736,12.169811320754716,17.735849056603772,12.5,1.3888888888888888,15.62,3.51,0.61
6504,9.552102376599636,3.062157221206581,19.74405850091408,20.978062157221206,2.9250457038391224,0.7312614259597806,10.42,1.74,0.42
6571,8.721735117674204,3.507152745731426,8.583294877711122,15.413013382556528,10.126582278481012,0.7233273056057866,65,0,0.16
7101,7.9065588499550765,5.929919137466308,23.045822102425877,26.10062893081761,20.26578073089701,3.820598006644518,20.3,2.02,0.63
7102,6.855895196506551,9.08296943231441,13.75545851528384,21.266375545851528,10.47040971168437,1.062215477996965,12.96,1.59,0.42
7103,6.01010101010101,7.3232323232323235,13.989898989898991,23.98989898989899,5.28169014084507,4.225352112676056,73.65,3.71,0.93
7104,7.1563088512241055,7.862523540489643,25.04708097928437,20.05649717514124,4.220183486238533,1.2844036697247707,96.73,0.77,1.1
7105,6.7005076142131985,7.66497461928934,17.106598984771573,24.06091370558375,10.7773851590106,1.060070671378092,26.55,2.6,0.48
7106,7.373493975903616,6.746987951807229,11.325301204819278,21.73493975903614,14.638447971781304,4.232804232804233,45.8,1.44,0.38
7107,7.782898105478751,5.0691244239631335,23.70711725550435,29.544290834613413,21.30841121495327,4.485981308411215,56.07,1.71,0.78
7108,5.723370429252783,7.101218865924748,20.402755696873346,20.1377848436672,6.529850746268656,0.3731343283582089,84.95,1.83,0.65
7109,7.780548628428928,7.082294264339152,12.768079800498752,28.5785536159601,6.156716417910448,1.3059701492537312,20.83,1.36,0.58
7110,9.4951366373321,3.8906901343214457,21.259842519685037,25.984251968503933,23.135755258126196,2.8680688336520075,82.72,1.07,0.91
7111,7.640878701050621,5.826170009551098,16.38013371537727,26.93409742120344,10.44776119402985,2.2388059701492535,35,0.18,0.7
7171,5.731958762886599,5.690721649484537,1.7731958762886595,24.577319587628864,7.758620689655173,0.7183908045977011,26.44,3.35,0.31
7172,8.333333333333332,4.736842105263158,7.105263157894736,22.5,15.151515151515152,0.35650623885918004,60.87,0.01,0.31
7173,7.39889705882353,8.869485294117647,7.352941176470589,19.53125,3.963963963963964,0.18018018018018017,0,0.81,0.43
7174,6.7820392890551915,5.2853133769878395,6.7820392890551915,24.742750233863426,11.252268602540836,0.3629764065335753,0,0.17,0.3
7201,9.96290408055114,5.458399576046634,23.90037095919449,22.310545839957605,13.91465677179963,4.638218923933209,81.94,1.07,0.95
7202,8.127208480565372,5.104043973301924,23.59638790734197,22.222222222222225,9.298780487804878,2.7439024390243905,54.3,1.1,0.57
7203,9.40940940940941,4.354354354354355,18.26826826826827,21.27127127127127,0.7421150278293136,0.7421150278293136,75.94,2.35,0.57
7204,9.044995408631772,6.014692378328742,30.85399449035813,19.88062442607897,8.80281690140845,1.7605633802816902,17.65,3.13,0.66
7205,8.604651162790699,4.651162790697675,24.57364341085271,21.3953488372093,11.056105610561056,7.920792079207921,53.89,2.2,0.49
7206,8.89487870619946,4.088050314465408,22.461814914645103,20.485175202156334,21.6696269982238,8.348134991119005,56.36,2.3,0.51
7207,9.85576923076923,3.084935897435898,20.112179487179485,21.59455128205128,29.744525547445257,2.3722627737226274,51.3,1.4,0.78
7208,8.821525885558582,4.291553133514986,26.737057220708444,25.13623978201635,22.394366197183096,10.84507042253521,56.54,0.86,0.48
7209,8.787185354691076,4.302059496567505,28.512585812356978,25.76659038901602,18.60036832412523,4.972375690607735,71.92,2.07,0.74
7210,9.620991253644316,4.206580591420241,24.82299042065806,24.281549354435658,25.48387096774194,3.225806451612903,0,1.22,0.49
7211,9.796497870326547,2.9815428300993845,14.95504022716517,20.255560814008515,10.586011342155013,6.61625708884688,86.36,1.41,0.85
7212,8.129675810473817,4.58852867830424,26.234413965087285,24.58852867830424,8.614232209737828,5.056179775280898,23.81,2.65,0.74
7271,9.887535145267105,2.9053420805998127,1.5463917525773196,18.18181818181818,10.60070671378092,0.7067137809187279,34.78,0.6,0.1
7301,8.120770432066632,8.38105153565851,19.885476314419577,21.082769390942214,15.229357798165138,2.385321100917431,86.36,0.69,0.68
7302,8.566788469346324,6.33373934226553,20.38164839626472,21.883881445391797,9.696969696969695,0.4545454545454546,22.79,0.93,0.45
7303,8.609271523178808,4.77767265846736,29.47019867549668,23.08420056764427,8.070175438596491,0.8771929824561403,23.88,0.53,0.53
7304,9.090909090909092,5.548996458087367,28.25659189295553,23.179850452577725,5.757575757575757,0.7575757575757576,30.09,0.74,0.47
7305,9.382615759545084,5.077173030056864,15.962632006498785,18.318440292445164,4.038772213247173,1.1308562197092082,32,1.04,0.44
7306,8.731000353481795,4.842700600919052,17.56804524566985,19.618239660657473,4.533333333333333,0.6666666666666667,0,0.64,0.35
7307,8.785529715762273,7.019810508182601,26.65805340223945,23.944875107665805,7.029876977152901,0.17574692442882248,15,0.69,0.61
7308,10.252707581227437,4.765342960288808,13.249097472924188,18.628158844765345,10.736196319018406,2.9141104294478524,5.83,0.4,0.32
7309,9.026745913818722,5.757800891530461,13.818722139673106,16.60475482912333,6.373292867981791,2.7314112291350527,48.54,1.69,0.53
7310,7.639208467556374,8.145421076852278,15.738610216290844,17.441325356649795,8.626760563380282,0.704225352112676,52.73,0.33,0.48
7311,7.322508755173512,7.481693728112067,22.317733205985355,18.91117478510029,4.936708860759493,1.3924050632911391,14.52,2.1,0.56
7312,6.613756613756613,11.022927689594356,21.78130511463845,18.165784832451497,9.06148867313916,0.9708737864077672,0,3.17,0.55
7313,8.350222942845562,7.215241183623834,16.90312119983786,18.240778273206324,4.587155963302752,0.6116207951070336,12.63,2.71,0.54
7314,8.491663435440094,6.165180302442808,17.564947654129508,18.61186506397829,6.2404870624048705,0.15220700152207003,0,0.95,0.48
7315,8.90595009596929,6.295585412667946,19.11708253358925,18.003838771593088,12.1580547112462,0.60790273556231,20.37,0,0.39
7316,8.6812732534105,6.159570070276974,31.169904919388173,17.941298057048368,4.655172413793104,1.0344827586206895,0,0.45,0.93
7317,8.849557522123893,6.265486725663718,22.4070796460177,18.30088495575221,9.28462709284627,3.0441400304414,18.5,1.46,0.6
7318,8.141592920353983,8.938053097345133,34.60176991150443,16.150442477876105,11.398963730569948,4.145077720207254,0,0.92,0.96
7322,8.315745040101309,5.065428450823132,26.888982693119463,21.86576614605319,11.935483870967744,0.6451612903225807,10.92,1.94,0.69
7325,10.140845070422536,4.788732394366197,22.29376257545272,20.442655935613683,12.032520325203253,1.1382113821138211,16.41,1.72,0.42
7326,7.6028250934773585,7.810552555047777,26.547569588699627,16.61819692563357,16.140350877192983,4.56140350877193,0,1.34,0.87
7371,8.7018544935806,4.365192582025677,1.6547788873038514,13.92296718972896,9.237875288683602,0.11547344110854504,17.65,0.38,0.13
7372,9.120221096269,4.652233993551358,3.408567480423768,15.384615384615383,6.593406593406594,0.5494505494505494,50,0.22,0.19
7373,10.507880910683012,3.984238178633976,6.085814360770578,16.72504378283713,7.285974499089252,2.0036429872495445,43.75,1.47,0.28
7401,12.161616161616164,4.202020202020202,20.202020202020204,16.929292929292927,10.754716981132075,2.075471698113208,69.47,0.32,0.62
7402,9.9146110056926,5.170777988614801,17.077798861480076,16.793168880455408,9.514925373134329,1.1194029850746268,41.94,0.08,0.71
7403,9.914163090128756,3.51931330472103,15.278969957081548,18.84120171673819,14.821428571428571,1.9642857142857144,8.89,0.06,0.59
7404,8.216262239250746,4.597701149425287,18.007662835249043,17.283950617283953,11.091549295774648,1.056338028169014,39.26,0.53,0.34
7405,10.161662817551962,3.556581986143187,26.46651270207852,20.323325635103924,11.091549295774646,2.464788732394366,25.77,0.31,0.52
7406,10.262417994376758,3.139643861293346,18.181818181818183,20.524835988753516,11.666666666666666,2.407407407407407,51.05,0.08,0.53
7407,10.999039385206531,6.43611911623439,18.39577329490874,15.369836695485112,3.710575139146568,0.1855287569573284,90,0,0.79
7408,9.447004608294932,3.5483870967741935,30.967741935483872,21.658986175115206,15.185185185185183,2.037037037037037,35.34,1.12,0.44
7409,11.121451838064216,3.955328059562587,20.939972080037226,17.91530944625407,7.777777777777778,2.7777777777777777,85.71,1.46,0.54
7410,10.701906412478335,3.2495667244367423,12.478336221837088,19.71403812824957,11.293260473588344,2.3679417122040074,35.26,0.16,1.11
7411,8.957345971563981,4.644549763033176,32.132701421800945,20.28436018957346,17.068645640074212,0.7421150278293136,0,0.77,0.51
7412,11.368312757201643,3.189300411522634,26.543209876543212,19.290123456790123,11.960784313725489,0.9803921568627452,87.5,0.06,0.89
7413,11.266924564796906,4.6421663442940035,21.566731141199224,17.456479690522244,5.502846299810247,2.6565464895635675,38.37,0.01,0.94
7414,11.541850220264315,5.198237885462555,11.05726872246696,12.511013215859032,10.207939508506616,1.1342155009451795,81.82,0,0.78
7415,10.421638822593476,5.767700875099443,17.780429594272075,13.484486873508352,14.150943396226417,0.9433962264150944,77.14,0.81,0.72
7471,10.063463281958295,2.447869446962829,2.3118766999093383,15.7298277425204,5.506216696269982,0.3552397868561279,46.15,0.34,0.1
7472,9.76357267950963,3.721541155866899,4.334500875656742,13.660245183887918,13.32116788321168,0,44.19,0.35,0.51
7501,8.921933085501859,4.507434944237917,26.2546468401487,24.11710037174721,7.664233576642336,3.2846715328467155,33.33,1.09,0.6
7502,8.179723502304146,4.147465437788018,20.775729646697393,23.463901689708145,13.484848484848484,2.1212121212121215,9.71,1.43,0.43
